age_resp,asset_value,bank,base_age,busia,child,child_age,child_female,connected,connected_r,connected_rate,educ,electric_lighting,emi,energy_spending,energyspending,female,fraction_employed_all,gridelec_spending,hhid,hours_worked,housing,iron,kerosene_spending,knowledge_index,life_index,market,metered,mobilephone,moved,nemi,number_appliances,percapcons,population,r_crime_index,radio,reppid,round2,sibs,siteno,solar_shs,st_score_kcpe,st_studenttest,survey,symptoms_index,television,tot_hh_month_earn,transearly,treat_full,treat_low,treat_med,treated_all
76,872.47351,0,74,0,0,,,0,,5.3333335,0,0,-.36230665,44.123363,3.4114168,0,0,0,14,44,-.57668519,0,14.84921,.28675792,-1.2245059,0,,1,0,-.88970637,2,211.05017,404,,1,1104.14,0,2,1104,0,,,23may2016,-.8212359,0,,0,0,0,1,1
49,1092.5388,0,47,0,0,,,0,,5.3333335,0,0,-.91147208,26.304314,31.677441,0,0,0,16,42,-.57668519,0,11.879368,1.6886026,-1.2245059,0,,1,0,-1.3544322,2,108.9932,404,,1,1104.16,0,6,1104,0,,,23may2016,-2.4801176,0,,0,0,0,1,1
60,194.02966,0,58,0,0,,,0,,5.3333335,0,0,1.3718023,16.546263,2.4367263,1,100,0,17,80,-.57668519,0,8.4852629,-.084324636,-.88212454,0,,0,0,.65778577,0,295.53229,404,,0,1104.17,0,2,1104,0,,,28may2016,.42292529,0,,0,0,0,1,1
58,382.41663,0,56,0,0,,,0,,5.3333335,0,0,1.2421265,10.606579,2.4367263,1,100,0,18,54,-.57668519,0,4.2426314,-.084324636,-.88212454,0,,0,0,-.30239689,0,359.01923,404,,0,1104.18,0,0,1104,0,,,23may2016,.42292529,0,,0,0,0,1,1
30,1733.1667,0,28,0,0,,,0,,5.3333335,0,0,1.116729,.8485263,8.2848701,1,100,0,21,58,-.57668519,0,0,-.45275503,.14501943,0,,1,0,.10293961,2,170.73291,404,,1,1104.21,0,4,1104,0,,,23may2016,1.2523661,0,,0,0,0,1,1
64,504.21313,0,62,0,0,,,0,,5.3333335,0,0,1.0175452,28.849892,7.3101792,0,0,0,23,77,-.57668519,0,12.727894,-.46994632,-.53974324,0,,1,0,-.12289796,1,506.06107,404,,0,1104.23,0,0,1104,0,,,23may2016,.83764571,0,,0,0,0,1,1
83,1053.5349,1,82,0,0,,,0,,5.3333335,0,0,.021254515,13.152157,10.234251,0,33.333336,0,24,42,-.57668519,0,2.4372709,.33899501,-1.2245059,0,,1,0,.13749771,3,241.74513,404,,1,1104.24,0,0,1104,0,,,23may2016,1.2523661,1,,0,0,0,1,1
28,1054.4258,1,32,0,0,,,0,,5.3333335,1,0,.34140313,0,21.443193,1,100,0,25,49,-.57668519,0,0,-.084324636,-1.2245059,0,,1,0,1.2656999,3,109.76536,404,,1,1104.25,0,3,1104,0,,,23may2016,1.2523661,1,,0,0,0,1,1
30,2846.1646,0,28,0,0,,,0,,5.3333335,0,0,-.42909345,6.3639474,7.3101792,1,0,0,26,56,-.66418463,0,2.1213157,.28675792,.14501943,0,,1,0,.17283267,4,120.1796,404,,1,1104.26,0,3,1104,1,,,23may2016,.0082048997,1,,0,0,0,1,1
18,1144.3131,0,52,0,0,,,0,,5.3333335,0,0,-.94579881,3.3941052,2.1930537,1,0,0,28,35,1.6232474,0,2.1213157,.28675792,-.53974324,0,,1,0,.24274105,2,127.822,404,,1,1104.28,0,4,1104,0,,,23may2016,.83764571,0,,0,0,0,1,1
31,1705.1841,0,41,0,0,,,0,,5.3333335,0,0,-.159082,15.273473,16.569738,1,0,0,30,80,-.57668519,0,5.9396839,.28675792,-.88212454,0,,1,0,-.37107265,1,73.668579,404,,0,1104.30,0,4,1104,0,,,23may2016,-1.6506767,0,,0,0,0,1,1
32,2082.6509,0,30,0,0,,,0,,5.3333335,0,0,-.26155806,3.3941052,9.2595596,0,50,0,32,39,-.57668519,0,0,-.46994632,-.53974324,0,,0,0,-.32329062,0,151.50154,404,,0,1104.32,0,3,1104,0,,,23may2016,.42292529,0,,0,0,0,1,1
62,2902.6904,0,,0,0,,,0,,5.3333335,,0,2.3352232,7.8488684,5.1171255,1,100,0,35,80,1.6232474,0,1.0606579,-.084324636,-1.2245059,0,,1,0,-.66822791,2,439.14063,404,,1,1104.35,0,0,1104,0,,,23may2016,.0082048997,0,,0,0,0,1,1
40,1179.8851,0,44,0,0,,,0,,5.3333335,0,0,.33581707,8.4004097,32.408459,1,0,0,11,80,-.57668519,0,5.9396839,-.081672505,-.53974324,0,,1,0,.10193591,1,84.145523,417,,0,1105.11,0,4,1105,0,,,08sep2016,.83764571,0,,0,0,0,0,0
30,712.69604,0,28,0,0,,,0,,5.3333335,0,0,.1007379,19.544388,7.3101792,1,50,0,12,42,-.57668519,0,6.3639469,-.084324636,-.1973619,0,,1,0,.30066258,3,82.231628,417,,1,1105.12,0,1,1105,1,,,08sep2016,1.2523661,0,,0,0,0,0,0
68,1518.183,0,,0,0,,,0,,5.3333335,0,0,-.39214575,8.4852629,.97469056,0,0,0,14,30,-.57668519,0,8.4852629,-.03208752,1.8569261,0,,0,0,.88572544,1,143.54236,417,,1,1105.14,0,0,1105,0,,,08sep2016,.0082048997,0,,0,0,0,0,0
34,175.02269,0,32,0,0,,,0,,5.3333335,0,0,1.0919992,1.9091841,5.8481431,1,100,0,15,80,-.57668519,0,1.484921,.28675792,-.88212454,0,,1,0,.29474565,1,97.212822,417,,0,1105.15,0,4,1105,0,,,19sep2016,1.2523661,0,,0,0,0,0,0
62,140.73752,0,,0,0,,,0,,5.3333335,,0,-1.0156438,1.2727894,3.4114168,1,0,0,16,50,-.57668519,0,1.2727894,-.84102887,-1.2245059,0,,0,0,-.39292261,0,37.123024,417,,0,1105.16,0,1,1105,0,,,20sep2016,1.2523661,0,,0,0,0,0,0
47,1004.5325,0,51,0,0,,,0,,5.3333335,0,0,-.26622424,0,4.8734527,1,33.333336,0,17,49,-.57668519,0,0,-.47259843,-1.2245059,0,,0,0,-1.5388209,1,52.755939,417,,1,1105.17,0,3,1105,0,,,08sep2016,.0082048997,0,,0,0,0,0,0
49,1821.8989,1,41,0,0,,,0,,5.3333335,0,0,-.78196305,17.819052,8.7722139,0,0,0,19,35,-.57668519,0,2.969842,1.2274817,-.53974324,0,,1,0,.96850109,3,25.892622,417,,1,1105.19,0,4,1105,0,,,08sep2016,.83764571,0,,0,0,0,0,0
28,2837.9807,0,23,0,0,,,0,,5.3333335,0,0,-.51870668,3.3941052,5.3607984,1,0,0,20,23,-.57668519,0,2.1213157,.28675792,.14501943,0,,1,0,1.5293022,3,40.835327,417,,1,1105.20,0,8,1105,0,,,20sep2016,1.2523661,1,,0,0,0,0,0
60,95.826897,0,58,0,0,,,0,,5.3333335,0,0,2.8515048,.8485263,5.3607984,0,100,0,24,80,-.57668519,0,0,1.2274817,-.53974324,0,,1,0,.93745726,2,779.00934,417,,0,1105.24,0,0,1105,0,,,08sep2016,1.2523661,0,,0,0,0,0,0
62,1106.0022,0,60,0,0,,,0,,5.3333335,0,0,.17029685,2.5455787,3.8987622,1,100,0,25,37,-.57668519,0,2.1213157,-.47259843,-1.2245059,0,,1,0,-.61903286,2,83.888138,417,,1,1105.25,0,4,1105,0,,,13sep2016,.0082048997,0,,0,0,0,0,0
66,1685.2203,0,64,0,0,,,0,,5.3333335,0,0,-.92761111,2.969842,32.164787,0,0,0,26,28,-.57668519,0,2.5455787,-.45275503,-1.2245059,0,,0,0,-1.2317929,1,28.728271,417,,0,1105.26,0,3,1105,0,,,08sep2016,.0082048997,1,,0,0,0,0,0
23,619.83899,0,60,0,0,,,0,,5.3333335,0,0,1.2795446,36.062366,3.8987622,0,50,0,27,30,-.57668519,0,8.4852629,2.8004167,.48740077,0,,1,0,2.1938138,4,274.95786,417,,1,1105.27,0,0,1105,0,,,13sep2016,1.2523661,1,,0,0,0,0,0
67,2770.0376,0,65,0,0,,,0,,5.3333335,0,0,.32551119,5.0911574,6.3354888,0,0,0,28,45,-.57668519,0,4.2426314,-.03208752,1.8569261,0,,1,0,1.2865107,2,193.3862,417,,1,1105.28,0,0,1105,0,,,08sep2016,.83764571,0,,0,0,0,0,0
57,1430.5398,,55,0,0,,,0,,5.3333335,0,0,.25197494,2.1213157,6.8228331,1,33.333336,0,30,63,-.57668519,0,2.1213157,-.84102887,.14501943,0,,1,0,-.087880321,2,92.263092,417,,1,1105.30,0,5,1105,0,,,08sep2016,.0082048997,0,,0,0,0,0,0
72,1219.6151,0,70,0,0,,,0,,4.3103447,0,0,-1.365823,16.970526,7.3101792,1,0,0,11,2,-.57668519,0,0,-.84102887,-1.2245059,1,,1,0,-1.1944932,2,113.18398,608,,1,1106.11,0,2,1106,0,,,13jun2016,-.40651551,0,,0,0,0,0,0
34,739.32562,1,34,0,0,,,0,,4.3103447,0,0,-.71505928,9.7580519,2.9240716,1,0,0,12,48,-.57668519,0,2.1213157,-.45275503,.14501943,1,,1,0,-.74591094,1,136.88991,608,,0,1106.12,0,3,1106,0,,,13jun2016,-1.2359563,0,,0,0,0,0,0
68,2422.2029,1,66,0,0,,,0,,4.3103447,0,0,1.6963409,.8485263,3.4114168,1,0,0,14,80,-.57668519,0,.8485263,-.84102887,-.53974324,1,,1,0,-1.2644016,1,711.97009,608,,0,1106.14,0,0,1106,1,,,13jun2016,-1.2359563,0,,0,0,0,0,0
40,2339.4763,0,38,0,0,,,0,,4.3103447,0,0,.49063551,46.668945,9.6007023,1,75,0,15,80,-.57668519,0,12.727894,-.10151588,-.88212454,1,,1,0,-1.0725077,1,94.836952,608,,0,1106.15,0,1,1106,0,,,13jun2016,-1.2359563,0,,0,0,0,0,0
20,107.01331,0,,0,0,,,0,,4.3103447,0,0,-.42389145,31.819736,1.4620358,1,50,0,16,56,-.57668519,0,1.2727894,-.10151588,.14501943,1,,1,0,.95072502,2,3.6710546,608,,1,1106.16,0,4,1106,0,,,21sep2016,1.2523661,0,,0,0,0,0,0
66,2032.0648,0,64,0,0,,,0,,4.3103447,0,0,1.3739533,.8485263,26.852726,0,50,0,17,80,-.57668519,0,0,1.9510221,.14501943,1,,1,0,.70682395,2,102.56448,608,,1,1106.17,0,3,1106,1,,,13jun2016,-.40651551,0,,0,0,0,0,0
73,1570.6833,0,71,0,0,,,0,,4.3103447,0,0,-.83104891,3.3941052,3.4114168,1,0,0,18,32,-.66418463,0,2.969842,-.47259843,.14501943,1,,1,0,-.1619765,2,119.11046,608,,1,1106.18,0,1,1106,0,,,13jun2016,-.40651551,0,,0,0,0,0,0
57,3016.5674,0,55,0,0,,,0,,4.3103447,1,0,1.038741,5.5154209,34.11417,0,100,0,19,80,1.7684222,0,1.2727894,.28675792,-.1973619,1,,1,0,.58770382,2,141.32487,608,,1,1106.19,0,3,1106,0,,,13jun2016,.42292529,0,,0,0,0,0,0
38,976.15399,0,36,0,0,,,0,,4.3103447,0,0,-1.0176269,4.0304999,5.8481431,1,0,0,20,44,-.57668519,0,.8485263,.78697085,.14501943,1,,1,0,.85508698,1,68.801338,608,,0,1106.20,0,4,1106,0,,,13jun2016,.83764571,0,,0,0,0,0,0
32,858.3833,0,38,0,0,,,0,,4.3103447,0,0,-.036338639,7.6367364,3.8987622,1,0,0,21,80,-.57668519,0,2.5455787,-.45275503,-1.2245059,1,,1,0,-1.0068794,1,66.392464,608,,0,1106.21,0,4,1106,0,,,13jun2016,-.40651551,0,,0,0,0,0,0
38,1666.4772,1,37,0,0,,,0,,4.3103447,0,0,-.047068324,2.5455787,11.696286,1,66.666672,0,22,49,1.7684222,0,1.2727894,.28675792,.14501943,1,,1,0,-.0063085654,1,60.738216,608,,0,1106.22,0,7,1106,1,,,13jun2016,.42292529,0,,0,0,0,0,0
40,1324.2854,0,38,0,0,,,0,,4.3103447,0,0,-.64006144,5.9396839,18.031776,1,0,0,23,52,-.57668519,0,4.2426314,.28675792,-.88212454,1,,1,0,.22925179,2,154.33278,608,,1,1106.23,0,6,1106,0,,,13jun2016,1.2523661,0,,0,0,0,0,0
48,3325.2,1,51,0,0,,,1,,4.3103447,0,1,1.1352271,5.9396839,15.595047,1,66.666672,0,24,80,-.66418463,0,5.9396839,.28675792,-.1973619,1,,1,0,.64833862,2,130.67305,608,,1,1106.24,0,2,1106,0,,,13jun2016,1.2523661,0,,0,0,0,0,0
54,2894.9028,0,50,0,0,,,0,,4.3103447,0,0,.753501,2.969842,1.9493811,1,50,0,25,21,-.57668519,0,2.5455787,.35618624,.14501943,1,,1,0,.24614687,2,277.58124,608,,1,1106.25,0,0,1106,0,,,13jun2016,.0082048997,0,,0,0,0,0,0
37,298.56812,0,40,0,0,,,0,,4.3103447,0,0,-.37466937,1.6970526,6.3354888,1,50,0,26,40,-.57668519,0,1.2727894,-.45275503,-.53974324,1,,1,0,-1.0913308,1,64.198082,608,,0,1106.26,0,4,1106,0,,,13jun2016,-.8212359,0,,0,0,0,0,0
19,783.64227,0,46,0,0,,,0,,11.267606,0,0,-1.3345479,14.424946,18.519119,0,0,0,11,21,-.57668519,0,8.4852629,-.84102887,-.88212454,1,,1,0,-.66803592,3,98.371063,974,,1,1107.11,0,0,1107,0,,,30jun2016,.42292529,0,,1,0,0,1,1
51,2914.7678,0,55,0,0,,,1,,11.267606,1,1,.76526088,10.630149,0,1,66.666672,6.599649,13,65,-.66418463,0,0,-.84102887,.14501943,1,20jun2015,1,0,-.070019051,4,145.01491,974,,1,1107.13,0,5,1107,0,,,30jun2016,.42292529,1,,1,0,0,1,1
115,259.46518,0,65,0,0,,,0,,11.267606,0,0,-.0435309,1.2727894,4.1424346,1,50,0,14,56,-.57668519,0,1.2727894,-.84102887,-.88212454,1,,0,0,-1.4472051,0,95.232933,974,,0,1107.14,0,1,1107,0,,,30jun2016,-1.6506767,0,,1,0,0,1,1
37,1453.3746,0,35,0,0,,,0,,11.267606,0,0,-.73776275,10.606579,26.316643,1,0,0,17,50,1.6232474,0,1.2727894,.28675792,.14501943,1,20jun2015,1,0,.087576956,2,98.202774,974,,1,1107.17,0,6,1107,0,,,30jun2016,.83764571,0,,1,0,0,1,1
84,2064.7,0,74,0,0,,,0,,11.267606,0,0,-.055376891,15.273473,9.2595596,0,0,0,23,35,1.7684222,0,5.9396839,-.47259843,-.88212454,1,,1,0,-.69040316,2,354.79712,974,,1,1107.23,0,0,1107,0,,,30jun2016,.0082048997,0,,1,0,0,1,1
42,5688.8311,0,40,0,0,,,0,,11.267606,0,0,-.41772538,5.0911574,7.3101792,1,50,0,25,26,-.57668519,0,2.1213157,.72726882,-.53974324,1,,1,0,-.083427444,3,162.74733,974,,1,1107.25,0,4,1107,0,,,30jun2016,.42292529,0,,1,0,0,1,1
66,1686.4412,1,62,0,0,,,1,,11.267606,0,1,-.37305406,11.313684,13.158321,1,50,4.9497366,26,44,-.57668519,0,.8485263,-.10151588,.14501943,1,20jun2015,1,0,-.18721808,2,84.436317,974,,1,1107.26,0,6,1107,0,,,30jun2016,-.8212359,0,,1,0,0,1,1
26,529.09381,0,90,0,0,,,0,,11.267606,0,0,-.42406538,8.9095259,5.3607984,1,0,0,27,49,1.7684222,0,4.2426314,.65995705,-.88212454,1,,1,0,-.54393834,2,242.5701,974,,1,1107.27,0,3,1107,0,,,30jun2016,-.8212359,0,,1,0,0,1,1
76,518.86438,0,74,0,0,,,0,,11.267606,0,0,-.027522324,1.6970526,2.4367263,1,100,0,28,35,-.57668519,0,1.6970526,-.84102887,-1.2245059,1,,0,0,-1.4346523,0,95.034943,974,,0,1107.28,0,0,1107,0,,,30jun2016,-.8212359,0,,1,0,0,1,1
63,1240.2389,0,61,0,0,,,0,,11.267606,0,0,.88988811,0,1.2183632,1,0,0,29,14,-.57668519,0,0,-.84102887,-1.2245059,1,,0,0,-1.033867,0,888.37872,974,,0,1107.29,0,0,1107,0,,,30jun2016,.0082048997,0,,1,0,0,1,1
44,636.76709,1,71,0,0,,,0,,11.267606,0,0,3.1616399,16.546263,3.1677444,1,100,0,30,80,-.57668519,0,1.2727894,-.84102887,-.53974324,1,,1,0,-.50259751,1,888.37872,974,,0,1107.30,0,1,1107,1,,,30jun2016,.42292529,0,,1,0,0,1,1
73,270.3876,0,,0,0,,,0,,11.267606,0,0,-.88414353,.8485263,2.4367263,1,0,0,34,42,-.57668519,0,.8485263,-.84102887,1.5145447,1,,0,0,-.16989131,0,135.2928,974,,0,1107.34,0,2,1107,0,,,30jun2016,-.8212359,0,,1,0,0,1,1
68,1645.0944,1,59,0,0,,,0,,7.2727275,0,0,-.083273277,2.5455787,19.981157,0,0,0,11,41,-.57668519,0,1.6970526,-.47259843,-.53974324,0,,1,0,-.83388746,2,194.42564,309,,1,1108.11,0,2,1108,0,,,02sep2016,.0082048997,0,,1,0,0,1,1
62,2822.4385,0,60,0,0,,,0,,7.2727275,0,0,-.2138968,12.727895,3.4114168,1,0,0,12,39,-.57668519,0,2.969842,.46812546,-.88212454,0,,1,0,-1.163011,3,51.378265,309,,1,1108.12,0,3,1108,0,,,02sep2016,-1.2359563,0,,1,0,0,1,1
29,946.05963,1,27,0,0,,,1,,7.2727275,0,1,1.3240668,2.1684558,18.762793,1,100,1.3199297,13,73,-.57668519,0,.8485263,-.10151588,.48740077,0,21may2015,1,0,.15065746,5,34.656643,309,,0,1108.13,0,5,1108,0,,,02sep2016,.0082048997,1,,1,0,0,1,1
73,1121.1483,0,71,0,0,,,0,,7.2727275,0,0,.20255639,3.3941052,12.670978,0,33.333336,0,14,57,-.57668519,0,2.5455787,.35618624,.14501943,0,,1,0,.2063804,1,190.55165,309,,0,1108.14,0,0,1108,0,,,02sep2016,.0082048997,0,,1,0,0,1,1
64,682.56866,0,62,0,0,,,0,,7.2727275,0,0,1.1379228,0,8.8209486,1,100,0,15,70,-.57668519,0,0,.46812546,.82978207,0,,1,0,.79173887,2,108.43223,309,,1,1108.15,0,2,1108,0,,,02sep2016,.42292529,0,,1,0,0,1,1
36,198.68243,0,25,0,0,,,0,,7.2727275,0,0,.58368242,2.5455787,5.3607984,1,66.666672,0,16,80,-.57668519,0,2.1213157,-.47259843,.48740077,0,,1,0,-.78351718,3,92.807564,309,,1,1108.16,0,5,1108,0,,,02sep2016,.83764571,0,,1,0,0,1,1
35,1413.4136,0,,0,0,,,0,,7.2727275,,0,-1.2794545,21.283867,10.721597,1,0,0,17,10,-.57668519,0,5.9396839,-.084324636,-.88212454,0,,1,0,-.28909695,3,42.83997,309,,1,1108.17,0,6,1108,1,,,02sep2016,.42292529,1,,1,0,0,1,1
86,623.27081,0,87,0,0,,,0,,7.2727275,0,0,-1.6732198,14.424946,2.4367263,1,0,0,18,5,-.57668519,0,5.9396839,-.84102887,-.88212454,0,,0,0,-.46764326,0,41.973766,309,,0,1108.18,0,0,1108,0,,,02sep2016,.83764571,0,,1,0,0,1,1
39,420.72763,0,37,0,0,,,0,,7.2727275,0,0,-.28538257,9.3337889,10.721597,1,0,0,19,76,1.7684222,0,4.2426314,-.47259843,.14501943,0,,1,0,-.9956584,2,17.757179,309,,1,1108.19,0,6,1108,0,,,13sep2016,-1.6506767,0,,1,0,0,1,1
33,1869.1196,0,31,0,0,,,0,,7.2727275,0,0,.30319297,14.84921,4.3861074,0,50,0,20,69,-.57668519,0,0,.46812546,.14501943,0,,1,0,.68360519,2,49.8092,309,,1,1108.20,0,6,1108,0,,,02sep2016,.42292529,0,,1,0,0,1,1
63,1631.0702,0,61,0,0,,,0,,7.2727275,0,0,.3410283,2.1213157,3.8987622,1,100,0,21,16,-.57668519,0,2.1213157,-.84102887,-.88212454,0,,0,0,-1.0688212,2,126.87164,309,,1,1108.21,0,3,1108,0,,,02sep2016,-.40651551,1,,1,0,0,1,1
55,2108.1091,1,53,0,0,,,0,,7.2727275,0,0,-.55615473,12.727895,1.9493811,0,0,0,22,23,-.57668519,1,4.2426314,1.2274817,.14501943,0,,0,0,.95513529,2,34.368496,309,,1,1108.22,0,3,1108,0,,,02sep2016,.0082048997,0,,1,0,0,1,1
27,2238.7327,0,25,0,0,,,0,,7.2727275,0,0,1.0130147,33.941051,47.272488,1,33.333336,0,24,43,-.57668519,0,4.2426314,-.47259843,.14501943,0,,1,0,.40709007,2,74.582626,309,,0,1108.24,0,4,1108,0,,,02sep2016,1.2523661,0,,1,0,0,1,1
19,689.66327,0,71,0,0,,,0,,7.2727275,0,0,.12189966,6.7882104,8.2848701,1,0,0,25,49,1.7684222,0,4.2426314,-.84102887,-.88212454,0,,1,0,-1.0688212,1,151.75893,309,,0,1108.25,0,0,1108,0,,,13sep2016,-.40651551,0,,1,0,0,1,1
36,5688.8311,0,42,0,0,,,0,,7.2727275,0,0,-.10944316,2.1213155,5.8481431,1,0,0,27,48,-.57668519,0,.8485263,-.84102887,-.53974324,0,,1,0,-.15280412,3,54.001625,309,,1,1108.27,0,6,1108,0,,,12sep2016,1.2523661,0,,1,0,0,1,1
38,1004.5984,0,37,0,0,,,0,,7.2727275,0,0,.02913807,.8485263,4.3861074,1,0,0,29,64,-.57668519,0,0,-.03208752,1.1721634,0,,1,0,1.2821255,2,112.7352,309,,0,1108.29,0,2,1108,1,,,02sep2016,.42292529,0,,1,0,0,1,1
58,1539.632,0,56,0,0,,,0,,0,0,0,-.85831016,4.2426314,3.4114168,1,0,0,11,28,1.7684222,0,4.2426314,-.47259843,.14501943,0,,0,0,-1.3566772,0,214.16916,593,,0,1109.11,0,3,1109,0,,,21jun2016,-2.4801176,0,,1,0,0,0,0
62,1050.8125,1,60,0,0,,,0,,0,1,0,-.17005011,4.242631,3.4114168,1,0,0,12,56,-.57668519,0,1.2727894,-.029435376,.14501943,0,,1,0,.038062762,3,261.94006,593,,1,1109.12,0,1,1109,0,,,21jun2016,.0082048997,1,,1,0,0,0,0
21,850.36475,0,72,0,0,,,0,,0,0,0,-1.3557715,1.1879368,4.3861074,1,0,0,13,21,-.57668519,0,0,-.47259843,-.88212454,0,,1,0,-.049458791,1,67.653,593,,0,1109.13,0,3,1109,0,,,21jun2016,1.2523661,0,,1,0,0,0,0
54,1381.5375,0,52,0,0,,,0,,0,0,0,-.94597328,12.727895,17.057085,1,0,0,14,17,-.57668519,0,4.2426314,.28675792,.14501943,0,,1,0,.21259914,3,92.781158,593,,1,1109.14,0,4,1109,0,,,21jun2016,.0082048997,0,,1,0,0,0,0
51,1080.8245,0,49,0,0,,,0,,0,0,0,-1.3747512,0,2.1930537,1,0,0,15,26,-.57668519,0,0,-.46994632,-1.2245059,0,,1,0,-.88746762,1,30.160395,593,,0,1109.15,0,3,1109,0,,,21jun2016,.83764571,0,,1,0,0,0,0
49,69.5933,0,55,0,0,,,0,,0,0,0,.2458569,27.577103,2.9240716,1,50,0,16,57,-.57668519,0,2.1213157,-.34081581,.14501943,0,,0,0,.31014118,1,167.77628,593,,1,1109.16,0,0,1109,0,,,21jun2016,.83764571,0,,1,0,0,0,0
48,1222.189,1,51,0,0,,,0,,0,0,0,-1.0396194,3.3941052,5.8481431,1,0,0,17,31,-.57668519,0,1.6970526,-.10151588,.14501943,0,,1,0,-.56987762,2,49.101387,593,,1,1109.17,0,5,1109,0,,,21jun2016,-.8212359,0,,1,0,0,0,0
64,1303.7275,0,62,0,0,,,0,,0,0,0,-.19264925,15.414893,8.2848692,1,0,0,18,46,-.57668519,0,.8485263,-.081672505,-1.2245059,0,,1,0,-.42678735,2,330.51041,593,,1,1109.18,0,1,1109,0,,,21jun2016,.42292529,0,,1,0,0,0,0
43,807.03802,0,41,0,0,,,0,,0,0,0,-.06875813,30.122683,40.937,1,20,0,19,80,-.57668519,0,5.9396839,-.84102887,-.1973619,0,,1,0,-.88150132,2,78.376831,593,,1,1109.19,0,6,1109,0,,,21jun2016,-1.2359563,0,,1,0,0,0,0
49,710.58417,1,47,0,0,,,0,,0,1,0,1.1939094,15.839157,4.8734527,1,50,0,20,60,-.57668519,0,.42426315,.35618624,-.1973619,0,,1,0,.28110105,2,494.3797,593,,1,1109.20,0,0,1109,0,,,21jun2016,.42292529,0,,1,0,0,0,0
62,445.44324,0,60,0,0,,,0,,0,0,0,-.2534174,4.2426314,3.4114168,0,0,0,21,38,-.57668519,0,3.3941052,.027614588,.48740077,0,,1,0,.85399759,1,362.71671,593,,0,1109.21,0,0,1109,0,,,21jun2016,1.2523661,0,,1,0,0,0,0
43,886.7948,0,76,0,0,,,0,,0,0,0,.29442781,14.424946,6.3354888,0,11.111112,0,22,61,-.57668519,0,10.606579,.72726882,-.1973619,0,,1,0,.66080058,2,307.22308,593,,1,1109.22,0,5,1109,0,,,21jun2016,.83764571,0,,1,0,0,0,0
44,162.45036,0,42,0,0,,,0,,0,0,0,-.91243863,9.3337889,10.721597,1,0,0,24,43,-.57668519,0,8.4852629,-.47259843,-.88212454,0,,1,0,-.65437019,1,74.345039,593,,0,1109.24,0,6,1109,0,,,21jun2016,.0082048997,0,,1,0,0,0,0
47,1068.8131,0,45,0,0,,,0,,0,0,0,-.41608572,4.9497366,15.107703,1,33.333336,0,25,35,-.57668519,0,0,-.84102887,-.1973619,0,,1,0,-.49778515,1,58.941463,593,,0,1109.25,0,4,1109,0,,,21jun2016,.0082048997,0,,1,0,0,0,0
63,2828.2131,0,61,0,0,,,0,,0,0,0,-.014551857,3.8183682,7.3101788,1,33.333336,0,26,42,-.57668519,0,2.1213157,-.10151588,1.1721634,0,,1,0,.32090819,2,163.61354,593,,1,1109.26,0,1,1109,0,,,21jun2016,-.40651551,0,,1,0,0,0,0
45,1772.2367,0,43,0,0,,,0,,3.8961039,0,0,.43810031,4.6668944,8.7722149,0,33.333336,0,12,58,1.7684222,1,2.1213157,2.1002655,.14501943,0,,1,0,1.574209,5,92.164093,373,,1,1110.12,0,7,1110,0,,,14jun2016,.83764571,1,,0,0,1,0,1
39,2758.2571,0,37,0,0,,,1,,3.8961039,0,1,.84854829,12.289489,5.8481431,1,50,1.6829104,13,51,-.57668519,0,0,-.45275503,.14501943,0,,1,0,.34059104,4,126.93105,373,,0,1110.13,0,3,1110,0,,,14jun2016,.83764571,1,,0,0,1,0,1
69,268.0777,0,61,0,0,,,0,,3.8961039,0,0,-.34161383,2.969842,1.2183632,0,50,0,14,39,-.57668519,0,2.969842,-.47259843,.14501943,0,,0,0,.53139538,0,151.85791,373,,0,1110.14,0,0,1110,0,,,14jun2016,1.2523661,0,,0,0,1,0,1
60,3181.3608,0,58,0,0,,,1,,3.8961039,0,1,-1.3508911,9.3337889,1.9493811,1,0,2.969842,16,0,1.7684222,0,0,-.084324636,-.1973619,0,,1,0,-.8491779,4,99.321411,373,,1,1110.16,0,1,1110,0,,,14jun2016,-1.6506767,1,,0,0,1,0,1
47,945.79559,0,59,0,0,,,0,,3.8961039,0,0,.83009732,5.0911574,7.0665064,1,100,0,18,57,-.57668519,0,4.2426314,-.47259843,-.53974324,0,,1,0,-1.20223,2,162.11377,373,,1,1110.18,0,3,1110,0,,,14jun2016,-1.6506767,0,,0,0,1,0,1
27,136.11775,0,25,0,0,,,0,,3.8961039,0,0,.062921502,0,3.6550896,1,50,0,19,74,-.57668519,0,0,.28675792,.14501943,0,,1,0,.41036823,2,66.685326,373,,1,1110.19,0,6,1110,1,,,14jun2016,.42292529,0,,0,0,1,0,1
68,487.681,0,66,0,0,,,0,,3.8961039,0,0,-1.0981017,1.484921,3.4114168,1,50,0,20,14,-.57668519,0,1.484921,-.45275503,-.88212454,0,,1,0,-.67552412,2,38.132771,373,,1,1110.20,0,3,1110,0,,,14jun2016,.42292529,0,,0,0,1,0,1
61,3334.5054,0,59,0,0,,,0,,3.8961039,0,0,1.9331338,1.6970526,2.4367263,1,0,0,22,73,1.7684222,0,1.6970526,-.084324636,-.1973619,0,,0,0,.55357057,0,888.37872,373,,0,1110.22,0,0,1110,0,,,14jun2016,1.2523661,0,,0,0,1,0,1
